time,x,y,z,temp,hr,ss
8490.984375,-25.0,23.0,55.0,33.07,73.78,N2
8491.984375,-25.0,23.0,55.0,33.05,73.8,N2
8492.984375,-25.0,23.0,55.0,33.07,73.82,N2
8493.984375,-25.0,23.0,55.0,33.09,73.83,N2
8494.984375,-25.0,23.0,55.0,33.09,73.83,N2
8495.984375,-25.0,24.0,55.0,33.09,73.83,N2
8496.984375,-25.0,23.0,55.0,33.09,73.82,N2
8497.984375,-25.0,23.0,55.0,33.09,73.8,N2
8498.984375,-25.0,23.0,55.0,33.09,73.78,N2
8499.984375,-25.0,24.0,55.0,33.09,73.77,N2
8500.984375,-25.0,23.0,55.0,33.09,73.73,N2
8501.984375,-25.0,23.0,55.0,33.09,73.7,N2
8502.984375,-25.0,23.0,55.0,33.07,73.67,N2
8503.984375,-25.0,24.0,55.0,33.09,73.65,N2
8504.984375,-25.0,24.0,55.0,33.11,73.63,N2
8505.984375,-25.0,23.0,55.0,33.11,73.62,N2
8506.984375,-25.0,23.0,55.0,33.11,73.6,N2
8507.984375,-25.0,24.0,55.0,33.13,73.58,N2
8508.984375,-25.0,23.0,55.0,33.11,73.58,N2
8509.984375,-25.0,23.0,55.0,33.13,73.58,N2
8510.984375,-25.0,23.0,55.0,33.13,73.58,N2
8511.984375,-25.0,24.0,55.0,33.11,73.58,N2
8512.984375,-25.0,23.0,55.0,33.13,73.58,N2
8513.984375,-25.0,23.0,55.0,33.13,73.6,N2
8514.984375,-25.0,24.0,55.0,33.15,73.62,N2
8515.984375,-25.0,23.0,55.0,33.13,73.63,N2
8516.984375,-25.0,23.0,55.0,33.13,73.63,N2
8517.984375,-25.0,23.0,55.0,33.13,73.63,N2
8518.984375,-25.0,24.0,55.0,33.15,73.63,N2
8519.984375,-25.0,23.0,55.0,33.15,73.63,N2
8520.984375,-25.0,23.0,55.0,33.15,73.63,N2
8521.984375,-25.0,24.0,55.0,33.13,73.63,N2
8522.984375,-25.0,23.0,55.0,33.13,73.62,N2
8523.984375,-25.0,23.0,55.0,33.15,73.6,N2
8524.984375,-25.0,23.0,55.0,33.15,73.58,N2
8525.984375,-25.0,24.0,55.0,33.13,73.57,N2
8526.984375,-26.0,23.0,56.0,33.16,73.53,N2
8527.984375,-25.0,23.0,55.0,33.16,73.5,N2
8528.984375,-25.0,24.0,55.0,33.13,73.47,N2
8529.984375,-25.0,24.0,55.0,33.15,73.45,N2
8530.984375,-25.0,24.0,55.0,33.16,73.43,N2
8531.984375,-25.0,24.0,55.0,33.16,73.42,N2
8532.984375,-25.0,24.0,55.0,33.16,73.42,N2
8533.984375,-25.0,24.0,55.0,33.16,73.42,N2
8534.984375,-25.0,24.0,55.0,33.16,73.4,N2
8535.984375,-25.0,24.0,55.0,33.18,73.38,N2
8536.984375,-25.0,24.0,55.0,33.15,73.38,N2
8537.984375,-25.0,24.0,55.0,33.16,73.38,N2
8538.984375,-25.0,24.0,55.0,33.18,73.38,N2
8539.984375,-25.0,23.0,55.0,33.18,73.4,N2
8540.984375,-25.0,24.0,55.0,33.16,73.4,N2
8541.984375,-25.0,24.0,55.0,33.18,73.4,N2
8542.984375,-25.0,23.0,55.0,33.18,73.4,N2
8543.984375,-25.0,23.0,55.0,33.18,73.4,N2
8544.984375,-25.0,24.0,55.0,33.18,73.4,N2
8545.984375,-25.0,24.0,55.0,33.18,73.4,N2
8546.984375,-25.0,24.0,55.0,33.18,73.38,N2
8547.984375,-25.0,24.0,55.0,33.18,73.37,N2
8548.984375,-25.0,24.0,55.0,33.16,73.35,N2
8549.984375,-25.0,24.0,55.0,33.18,73.33,N2
8550.984375,-25.0,24.0,55.0,33.18,73.3,N2
8551.984375,-25.0,24.0,55.0,33.18,73.27,N2
8552.984375,-25.0,24.0,55.0,33.18,73.23,N2
8553.984375,-25.0,24.0,55.0,33.18,73.2,N2
8554.984375,-25.0,24.0,55.0,33.18,73.17,N2
8555.984375,-25.0,24.0,55.0,33.18,73.13,N2
8556.984375,-25.0,24.0,55.0,33.18,73.13,N2
8557.984375,-25.0,24.0,55.0,33.21,73.13,N2
8558.984375,-25.0,24.0,55.0,33.18,73.13,N2
8559.984375,-25.0,23.0,55.0,33.18,73.13,N2
8560.984375,-25.0,24.0,55.0,33.16,73.13,N2
8561.984375,-25.0,24.0,55.0,33.18,73.13,N2
8562.984375,-25.0,24.0,55.0,33.21,73.13,N2
8563.984375,-25.0,24.0,55.0,33.21,73.13,N2
8564.984375,-25.0,24.0,55.0,33.21,73.13,N2
8565.984375,-25.0,24.0,55.0,33.18,73.13,N2
8566.984375,-25.0,23.0,55.0,33.23,73.13,N2
8567.984375,-25.0,23.0,55.0,33.21,73.13,N2
8568.984375,-25.0,24.0,55.0,33.18,73.13,N2
8569.984375,-25.0,24.0,55.0,33.23,73.13,N2
8570.984375,-25.0,24.0,55.0,33.21,73.13,N2
8571.984375,-25.0,24.0,55.0,33.23,73.13,N2
8572.984375,-25.0,24.0,55.0,33.21,73.13,N2
8573.984375,-25.0,24.0,55.0,33.21,73.12,N2
8574.984375,-25.0,24.0,55.0,33.23,73.1,N2
8575.984375,-25.0,24.0,55.0,33.23,73.08,N2
8576.984375,-25.0,24.0,55.0,33.23,73.07,N2
8577.984375,-25.0,24.0,55.0,33.21,73.05,N2
8578.984375,-25.0,24.0,55.0,33.21,73.03,N2
8579.984375,-25.0,23.0,55.0,33.25,73.02,N2
8580.984375,-25.0,23.0,55.0,33.23,73.0,N2
8581.984375,-25.0,24.0,55.0,33.25,72.98,N2
8582.984375,-25.0,24.0,55.0,33.21,72.98,N2
8583.984375,-25.0,23.0,55.0,33.25,72.98,N2
8584.984375,-25.0,24.0,55.0,33.25,72.98,N2
8585.984375,-25.0,24.0,55.0,33.25,72.98,N2
8586.984375,-25.0,23.0,55.0,33.25,73.0,N2
8587.984375,-25.0,24.0,55.0,33.23,73.02,N2
8588.984375,-25.0,24.0,55.0,33.23,73.03,N2
8589.984375,-25.0,24.0,55.0,33.25,73.05,N2
8590.984375,-25.0,24.0,55.0,33.25,73.07,N2
8591.984375,-25.0,24.0,55.0,33.25,73.08,N2
8592.984375,-25.0,24.0,55.0,33.23,73.08,N2
8593.984375,-25.0,24.0,55.0,33.23,73.08,N2
8594.984375,-25.0,24.0,55.0,33.25,73.08,N2
8595.984375,-25.0,24.0,55.0,33.23,73.08,N2
8596.984375,-25.0,24.0,55.0,33.25,73.07,N2
8597.984375,-25.0,24.0,55.0,33.23,73.05,N2
8598.984375,-25.0,24.0,55.0,33.25,73.03,N2
8599.984375,-25.0,24.0,55.0,33.27,73.0,N2
8600.984375,-25.0,24.0,55.0,33.27,72.98,N2
8601.984375,-25.0,24.0,55.0,33.25,72.97,N2
8602.984375,-25.0,23.0,55.0,33.25,72.95,N2
8603.984375,-25.0,24.0,55.0,33.25,72.92,N2
8604.984375,-25.0,24.0,55.0,33.27,72.88,N2
8605.984375,-25.0,24.0,55.0,33.29,72.85,N2
8606.984375,-25.0,24.0,55.0,33.27,72.83,N2
8607.984375,-25.0,24.0,55.0,33.27,72.82,N2
8608.984375,-25.0,23.0,55.0,33.27,72.78,N2
8609.984375,-25.0,24.0,55.0,33.27,72.75,N2
8610.984375,-25.0,24.0,55.0,33.25,72.73,N2
8611.984375,-25.0,24.0,55.0,33.27,72.72,N2
8612.984375,-25.0,24.0,55.0,33.27,72.72,N2
8613.984375,-25.0,24.0,55.0,33.27,72.72,N2
8614.984375,-25.0,24.0,55.0,33.27,72.72,N2
8615.984375,-25.0,24.0,55.0,33.27,72.73,N2
8616.984375,-25.0,24.0,55.0,33.27,72.73,N2
8617.984375,-25.0,24.0,55.0,33.29,72.73,N2
8618.984375,-24.0,24.0,55.0,33.27,72.73,N2
8619.984375,-25.0,24.0,55.0,33.27,72.73,N2
8620.984375,-25.0,24.0,55.0,33.27,72.72,N2
8621.984375,-25.0,24.0,55.0,33.27,72.72,N2
8622.984375,-25.0,24.0,55.0,33.27,72.72,N2
8623.984375,-25.0,24.0,55.0,33.27,72.72,N2
8624.984375,-25.0,24.0,55.0,33.25,72.72,N2
8625.984375,-25.0,23.0,55.0,33.27,72.72,N2
8626.984375,-25.0,24.0,55.0,33.27,72.72,N2
8627.984375,-25.0,24.0,55.0,33.27,72.72,N2
8628.984375,-25.0,24.0,55.0,33.29,72.72,N2
8629.984375,-25.0,23.0,55.0,33.29,72.72,N2
8630.984375,-25.0,24.0,55.0,33.27,72.72,N2
8631.984375,-25.0,24.0,55.0,33.29,72.72,N2
8632.984375,-25.0,24.0,55.0,33.29,72.72,N2
8633.984375,-25.0,24.0,55.0,33.29,72.72,N2
8634.984375,-25.0,24.0,55.0,33.29,72.72,N2
8635.984375,-25.0,24.0,55.0,33.31,72.72,N2
8636.984375,-25.0,24.0,55.0,33.29,72.7,N2
8637.984375,-25.0,23.0,55.0,33.29,72.68,N2
8638.984375,-25.0,24.0,55.0,33.29,72.67,N2
8639.984375,-25.0,24.0,55.0,33.31,72.65,N2
8640.984375,-25.0,24.0,55.0,33.29,72.63,N2
8641.984375,-25.0,23.0,55.0,33.31,72.62,N2
8642.984375,-25.0,23.0,55.0,33.31,72.6,N2
8643.984375,-25.0,24.0,55.0,33.29,72.58,N2
8644.984375,-25.0,24.0,55.0,33.31,72.57,N2
8645.984375,-25.0,23.0,55.0,33.29,72.55,N2
8646.984375,-25.0,24.0,55.0,33.29,72.53,N2
8647.984375,-25.0,24.0,55.0,33.31,72.52,N2
8648.984375,-25.0,24.0,55.0,33.31,72.5,N2
8649.984375,-25.0,24.0,55.0,33.31,72.48,N2
8650.984375,-25.0,24.0,55.0,33.33,72.47,N2
8651.984375,-25.0,24.0,55.0,33.33,72.45,N2
8652.984375,-25.0,24.0,55.0,33.31,72.43,N2
8653.984375,-25.0,24.0,55.0,33.33,72.42,N2
8654.984375,-25.0,24.0,55.0,33.33,72.4,N2
8655.984375,-25.0,24.0,55.0,33.33,72.38,N2
8656.984375,-25.0,24.0,55.0,33.31,72.37,N2
8657.984375,-24.0,24.0,55.0,33.33,72.35,N2
8658.984375,-25.0,24.0,55.0,33.33,72.33,N2
8659.984375,-25.0,24.0,55.0,33.33,72.32,N2
8660.984375,-25.0,24.0,55.0,33.33,72.3,N2
8661.984375,-25.0,24.0,55.0,33.33,72.28,N2
8662.984375,-25.0,24.0,55.0,33.34,72.27,N2
8663.984375,-25.0,23.0,55.0,33.34,72.27,N2
8664.984375,-25.0,24.0,55.0,33.33,72.27,N2
8665.984375,-25.0,24.0,55.0,33.31,72.27,N2
8666.984375,-25.0,24.0,55.0,33.31,72.27,N2
8667.984375,-25.0,24.0,55.0,33.33,72.27,N2
8668.984375,-25.0,24.0,55.0,33.34,72.28,N2
8669.984375,-25.0,24.0,55.0,33.34,72.3,N2
8670.984375,-25.0,24.0,55.0,33.33,72.32,N2
8671.984375,-25.0,23.0,55.0,33.33,72.33,N2
8672.984375,-25.0,24.0,55.0,33.34,72.35,N2
8673.984375,-25.0,24.0,55.0,33.33,72.37,N2
8674.984375,-24.0,24.0,55.0,33.33,72.38,N2
8675.984375,-25.0,24.0,55.0,33.33,72.38,N2
8676.984375,-24.0,24.0,55.0,33.33,72.38,N2
8677.984375,-25.0,24.0,55.0,33.34,72.38,N2
8678.984375,-25.0,24.0,55.0,33.34,72.38,N2
8679.984375,-25.0,24.0,55.0,33.34,72.37,N2
8680.984375,-24.0,24.0,55.0,33.33,72.38,N2
8681.984375,-25.0,24.0,55.0,33.33,72.38,N2
8682.984375,-25.0,24.0,55.0,33.33,72.37,N2
8683.984375,-25.0,24.0,55.0,33.34,72.35,N2
8684.984375,-25.0,24.0,55.0,33.34,72.33,N2
8685.984375,-25.0,24.0,55.0,33.37,72.32,N2
8686.984375,-25.0,24.0,55.0,33.34,72.3,N2
8687.984375,-25.0,24.0,55.0,33.34,72.28,N2
8688.984375,-25.0,24.0,55.0,33.33,72.28,N2
8689.984375,-25.0,24.0,55.0,33.34,72.28,N2
8690.984375,-25.0,24.0,55.0,33.34,72.28,N2
8691.984375,-25.0,24.0,55.0,33.37,72.28,N2
8692.984375,-25.0,24.0,55.0,33.37,72.28,N2
8693.984375,-25.0,24.0,55.0,33.34,72.28,N2
8694.984375,-25.0,24.0,55.0,33.34,72.28,N2
8695.984375,-24.0,24.0,55.0,33.34,72.28,N2
8696.984375,-25.0,24.0,55.0,33.37,72.3,N2
8697.984375,-25.0,24.0,55.0,33.34,72.32,N2
8698.984375,-25.0,24.0,55.0,33.37,72.33,N2
8699.984375,-25.0,24.0,55.0,33.33,72.35,N2
8700.984375,-25.0,24.0,55.0,33.34,72.37,N2
8701.984375,-25.0,24.0,55.0,33.37,72.38,N2
8702.984375,-25.0,24.0,55.0,33.33,72.38,N2
8703.984375,-25.0,24.0,55.0,33.34,72.38,N2
8704.984375,-25.0,24.0,55.0,33.37,72.38,N2
8705.984375,-25.0,24.0,55.0,33.34,72.38,N2
8706.984375,-25.0,24.0,55.0,33.34,72.38,N2
8707.984375,-25.0,24.0,55.0,33.33,72.38,N2
8708.984375,-25.0,23.0,55.0,33.37,72.38,N2
8709.984375,-25.0,24.0,55.0,33.34,72.38,N2
8710.984375,-25.0,24.0,55.0,33.37,72.38,N2
8711.984375,-25.0,24.0,55.0,33.39,72.4,N2
8712.984375,-25.0,23.0,55.0,33.37,72.42,N2
8713.984375,-25.0,24.0,55.0,33.34,72.43,N2
8714.984375,-25.0,24.0,55.0,33.34,72.45,N2
8715.984375,-25.0,24.0,55.0,33.39,72.47,N2
8716.984375,-25.0,23.0,55.0,33.39,72.48,N2
8717.984375,-25.0,24.0,55.0,33.37,72.5,N2
8718.984375,-25.0,24.0,55.0,33.37,72.5,N2
8719.984375,-25.0,24.0,55.0,33.37,72.48,N2
8720.984375,-25.0,24.0,55.0,33.39,72.47,N2
8721.984375,-25.0,24.0,55.0,33.37,72.45,N2
8722.984375,-25.0,24.0,55.0,33.39,72.43,N2
8723.984375,-25.0,24.0,55.0,33.37,72.42,N2
8724.984375,-25.0,24.0,55.0,33.37,72.4,N2
8725.984375,-25.0,24.0,55.0,33.34,72.38,N2
8726.984375,-25.0,24.0,55.0,33.37,72.37,N2
8727.984375,-25.0,24.0,55.0,33.37,72.35,N2
8728.984375,-25.0,23.0,55.0,33.37,72.35,N2
8729.984375,-25.0,24.0,55.0,33.39,72.37,N2
8730.984375,-25.0,24.0,55.0,33.34,72.38,N2
8731.984375,-25.0,24.0,55.0,33.37,72.4,N2
8732.984375,-25.0,24.0,55.0,33.39,72.4,N2
8733.984375,-24.0,24.0,55.0,33.39,72.4,N2
8734.984375,-25.0,24.0,55.0,33.39,72.4,N2
8735.984375,-25.0,24.0,55.0,33.37,72.4,N2
8736.984375,-25.0,23.0,55.0,33.39,72.4,N2
8737.984375,-24.0,24.0,55.0,33.37,72.4,N2
8738.984375,-25.0,24.0,55.0,33.39,72.4,N2
8739.984375,-25.0,24.0,55.0,33.39,72.42,N2
8740.984375,-25.0,24.0,55.0,33.37,72.42,N2
8741.984375,-25.0,24.0,55.0,33.39,72.42,N2
8742.984375,-25.0,24.0,55.0,33.39,72.43,N2
8743.984375,-25.0,24.0,55.0,33.37,72.45,N2
8744.984375,-25.0,24.0,55.0,33.37,72.47,N2
8745.984375,-25.0,24.0,55.0,33.39,72.48,N2
8746.984375,-25.0,24.0,55.0,33.41,72.5,N2
8747.984375,-25.0,24.0,55.0,33.37,72.52,N2
8748.984375,-25.0,24.0,55.0,33.39,72.52,N2
8749.984375,-25.0,24.0,55.0,33.41,72.52,N2
8750.984375,-25.0,23.0,55.0,33.39,72.52,N2
8751.984375,-25.0,24.0,55.0,33.41,72.52,N2
8752.984375,-25.0,24.0,55.0,33.37,72.52,N2
8753.984375,-25.0,24.0,55.0,33.39,72.52,N2
8754.984375,-25.0,24.0,55.0,33.39,72.52,N2
8755.984375,-25.0,24.0,55.0,33.39,72.52,N2
8756.984375,-25.0,24.0,55.0,33.39,72.52,N2
8757.984375,-25.0,24.0,55.0,33.41,72.52,N3
8758.984375,-25.0,24.0,55.0,33.41,72.52,N3
8759.984375,-25.0,24.0,55.0,33.39,72.52,N3
8760.984375,-25.0,23.0,55.0,33.39,72.52,N3
8761.984375,-25.0,24.0,55.0,33.39,72.52,N3
8762.984375,-25.0,23.0,55.0,33.41,72.53,N3
8763.984375,-25.0,24.0,55.0,33.39,72.55,N3
8764.984375,-25.0,24.0,55.0,33.41,72.57,N3
8765.984375,-25.0,24.0,55.0,33.41,72.58,N3
8766.984375,-25.0,24.0,55.0,33.39,72.6,N3
8767.984375,-25.0,24.0,55.0,33.41,72.62,N3
8768.984375,-25.0,24.0,55.0,33.41,72.65,N3
8769.984375,-25.0,24.0,55.0,33.41,72.68,N3
8770.984375,-25.0,24.0,55.0,33.41,72.72,N3
8771.984375,-25.0,24.0,55.0,33.39,72.73,N3
8772.984375,-25.0,23.0,55.0,33.43,72.75,N3
8773.984375,-24.0,24.0,55.0,33.41,72.77,N3
8774.984375,-25.0,24.0,55.0,33.41,72.77,N3
8775.984375,-25.0,24.0,55.0,33.41,72.77,N3
8776.984375,-25.0,24.0,55.0,33.41,72.77,N3
8777.984375,-24.0,24.0,55.0,33.41,72.75,N3
8778.984375,-25.0,24.0,55.0,33.39,72.73,N3
8779.984375,-25.0,23.0,55.0,33.43,72.73,N3
8780.984375,-25.0,24.0,55.0,33.43,72.73,N3
8781.984375,-25.0,24.0,55.0,33.43,72.73,N3
8782.984375,-25.0,24.0,55.0,33.43,72.73,N3
8783.984375,-25.0,24.0,55.0,33.41,72.72,N3
8784.984375,-24.0,24.0,55.0,33.45,72.72,N3
8785.984375,-25.0,24.0,55.0,33.43,72.72,N3
8786.984375,-25.0,24.0,55.0,33.45,72.72,N3
8787.984375,-25.0,23.0,55.0,33.41,72.73,N2
8788.984375,-24.0,24.0,55.0,33.41,72.73,N2
8789.984375,-24.0,24.0,55.0,33.43,72.72,N2
8790.984375,-25.0,24.0,55.0,33.43,72.7,N2
8791.984375,-25.0,24.0,55.0,33.45,72.68,N2
8792.984375,-25.0,24.0,55.0,33.45,72.67,N2
8793.984375,-25.0,24.0,55.0,33.43,72.65,N2
8794.984375,-24.0,25.0,55.0,33.43,72.63,N2
8795.984375,-25.0,25.0,55.0,33.43,72.62,N2
8796.984375,-25.0,25.0,55.0,33.45,72.6,N2
8797.984375,-25.0,24.0,55.0,33.43,72.58,N2
8798.984375,-24.0,24.0,55.0,33.41,72.58,N2
8799.984375,-24.0,25.0,55.0,33.41,72.58,N2
8800.984375,-25.0,25.0,55.0,33.43,72.58,N2
8801.984375,-24.0,24.0,55.0,33.43,72.6,N2
8802.984375,-24.0,24.0,55.0,33.45,72.63,N2
8803.984375,-24.0,24.0,55.0,33.43,72.67,N2
8804.984375,-25.0,24.0,55.0,33.45,72.72,N2
8805.984375,-24.0,24.0,55.0,33.45,72.77,N2
8806.984375,-24.0,24.0,55.0,33.43,72.82,N2
8807.984375,-24.0,24.0,55.0,33.45,72.87,N2
8808.984375,-24.0,24.0,55.0,33.45,72.92,N2
8809.984375,-24.0,24.0,55.0,33.45,72.97,N2
8810.984375,-24.0,25.0,55.0,33.43,73.0,N2
8811.984375,-24.0,24.0,55.0,33.43,73.03,N2
8812.984375,-24.0,24.0,55.0,33.45,73.05,N2
8813.984375,-24.0,24.0,55.0,33.45,73.05,N2
8814.984375,-24.0,24.0,55.0,33.43,73.05,N2
8815.984375,-24.0,24.0,55.0,33.43,73.03,N2
8816.984375,-24.0,24.0,55.0,33.45,73.0,N2
8817.984375,-24.0,25.0,55.0,33.43,72.97,N2
8818.984375,-24.0,24.0,55.0,33.41,72.93,N2
8819.984375,-24.0,24.0,55.0,33.47,72.88,N2
8820.984375,-24.0,24.0,55.0,33.45,72.83,N2
8821.984375,-24.0,24.0,55.0,33.45,72.78,N2
8822.984375,-24.0,24.0,55.0,33.43,72.75,N2
8823.984375,-24.0,24.0,55.0,33.45,72.72,N2
8824.984375,-24.0,24.0,55.0,33.45,72.68,N2
8825.984375,-24.0,24.0,55.0,33.43,72.65,N2
8826.984375,-25.0,25.0,55.0,33.45,72.62,N2
8827.984375,-24.0,24.0,55.0,33.45,72.6,N2
8828.984375,-24.0,24.0,55.0,33.45,72.57,N2
8829.984375,-24.0,24.0,55.0,33.45,72.53,N2
8830.984375,-24.0,24.0,55.0,33.43,72.5,N2
8831.984375,-24.0,24.0,55.0,33.47,72.47,N2
8832.984375,-24.0,24.0,55.0,33.45,72.43,N2
8833.984375,-24.0,24.0,55.0,33.47,72.4,N2
8834.984375,-24.0,24.0,55.0,33.45,72.38,N2
8835.984375,-24.0,24.0,55.0,33.45,72.37,N2
8836.984375,-24.0,25.0,55.0,33.41,72.35,N2
8837.984375,-24.0,24.0,55.0,33.45,72.37,N2
8838.984375,-24.0,24.0,55.0,33.43,72.4,N2
8839.984375,-24.0,24.0,55.0,33.45,72.43,N2
8840.984375,-24.0,24.0,55.0,33.43,72.47,N2
8841.984375,-24.0,24.0,55.0,33.43,72.5,N2
8842.984375,-24.0,24.0,55.0,33.41,72.53,N2
8843.984375,-24.0,24.0,55.0,33.43,72.58,N2
8844.984375,-24.0,25.0,55.0,33.45,72.62,N2
8845.984375,-24.0,24.0,55.0,33.43,72.65,N2
8846.984375,-24.0,24.0,55.0,33.43,72.68,N2
8847.984375,-24.0,24.0,55.0,33.43,72.7,N3
8848.984375,-24.0,24.0,55.0,33.43,72.72,N3
8849.984375,-24.0,24.0,55.0,33.43,72.73,N3
8850.984375,-24.0,24.0,55.0,33.47,72.77,N3
8851.984375,-24.0,24.0,55.0,33.41,72.8,N3
8852.984375,-24.0,24.0,55.0,33.43,72.83,N3
8853.984375,-24.0,24.0,55.0,33.43,72.87,N3
8854.984375,-24.0,24.0,55.0,33.41,72.9,N3
8855.984375,-24.0,24.0,55.0,33.43,72.95,N3
8856.984375,-24.0,24.0,55.0,33.45,73.0,N3
8857.984375,-24.0,24.0,55.0,33.43,73.05,N3
8858.984375,-24.0,24.0,55.0,33.43,73.08,N3
8859.984375,-24.0,24.0,55.0,33.41,73.12,N3
8860.984375,-24.0,24.0,55.0,33.47,73.15,N3
8861.984375,-24.0,24.0,55.0,33.43,73.17,N3
8862.984375,-24.0,24.0,55.0,33.43,73.15,N3
8863.984375,-24.0,24.0,55.0,33.45,73.13,N3
8864.984375,-24.0,24.0,55.0,33.45,73.08,N3
8865.984375,-24.0,24.0,55.0,33.43,73.03,N3
8866.984375,-24.0,24.0,55.0,33.45,72.98,N3
8867.984375,-24.0,24.0,55.0,33.43,72.92,N3
8868.984375,-24.0,24.0,55.0,33.43,72.85,N3
8869.984375,-24.0,24.0,55.0,33.45,72.78,N3
8870.984375,-24.0,24.0,55.0,33.43,72.73,N3
8871.984375,-24.0,24.0,55.0,33.43,72.68,N3
8872.984375,-24.0,24.0,55.0,33.45,72.67,N3
8873.984375,-24.0,24.0,55.0,33.45,72.67,N3
8874.984375,-24.0,24.0,55.0,33.41,72.67,N3
8875.984375,-24.0,24.0,55.0,33.43,72.68,N3
8876.984375,-24.0,25.0,55.0,33.45,72.72,N3
8877.984375,-24.0,24.0,55.0,33.43,72.75,N2
8878.984375,-24.0,24.0,55.0,33.43,72.78,N2
8879.984375,-24.0,24.0,55.0,33.43,72.83,N2
8880.984375,-24.0,25.0,55.0,33.43,72.88,N2
8881.984375,-24.0,24.0,55.0,33.43,72.93,N2
8882.984375,-24.0,24.0,55.0,33.43,72.97,N2
8883.984375,-24.0,24.0,55.0,33.45,73.0,N2
8884.984375,-24.0,24.0,55.0,33.43,73.03,N2
8885.984375,-24.0,24.0,55.0,33.41,73.05,N2
8886.984375,-24.0,24.0,55.0,33.45,73.07,N2
8887.984375,-24.0,24.0,55.0,33.43,73.07,N2
8888.984375,-24.0,25.0,55.0,33.43,73.07,N2
8889.984375,-24.0,24.0,55.0,33.43,73.05,N2
8890.984375,-24.0,24.0,55.0,33.43,73.03,N2
8891.984375,-24.0,24.0,55.0,33.43,73.03,N2
8892.984375,-24.0,24.0,55.0,33.41,73.03,N2
8893.984375,-24.0,24.0,55.0,33.43,73.03,N2
8894.984375,-24.0,24.0,55.0,33.41,73.03,N2
8895.984375,-24.0,24.0,55.0,33.41,73.05,N2
8896.984375,-24.0,25.0,55.0,33.41,73.07,N2
8897.984375,-24.0,24.0,55.0,33.43,73.08,N2
8898.984375,-24.0,24.0,55.0,33.43,73.1,N2
8899.984375,-24.0,24.0,55.0,33.43,73.12,N2
8900.984375,-24.0,24.0,55.0,33.41,73.13,N2
8901.984375,-24.0,24.0,55.0,33.45,73.15,N2
8902.984375,-24.0,24.0,55.0,33.43,73.17,N2
8903.984375,-24.0,24.0,55.0,33.43,73.18,N2
8904.984375,-24.0,24.0,55.0,33.45,73.2,N2
8905.984375,-24.0,24.0,55.0,33.45,73.22,N2
8906.984375,-24.0,24.0,55.0,33.43,73.22,N2
8907.984375,-24.0,25.0,55.0,33.45,73.22,N2
8908.984375,-24.0,24.0,55.0,33.43,73.22,N2
8909.984375,-24.0,24.0,55.0,33.47,73.22,N2
8910.984375,-24.0,24.0,55.0,33.45,73.2,N2
8911.984375,-24.0,25.0,55.0,33.47,73.18,N2
8912.984375,-24.0,24.0,55.0,33.45,73.17,N2
8913.984375,-24.0,24.0,55.0,33.45,73.15,N2
8914.984375,-24.0,24.0,55.0,33.45,73.13,N2
8915.984375,-24.0,24.0,55.0,33.43,73.1,N2
8916.984375,-24.0,24.0,55.0,33.43,73.07,N2
8917.984375,-24.0,24.0,55.0,33.47,73.03,N2
8918.984375,-24.0,24.0,55.0,33.47,73.0,N2
8919.984375,-24.0,24.0,55.0,33.47,72.97,N2
8920.984375,-24.0,24.0,55.0,33.43,72.93,N2
8921.984375,-24.0,24.0,55.0,33.45,72.9,N2
8922.984375,-24.0,24.0,55.0,33.45,72.88,N2
8923.984375,-24.0,24.0,55.0,33.45,72.87,N2
8924.984375,-24.0,24.0,55.0,33.47,72.87,N2
8925.984375,-24.0,24.0,55.0,33.45,72.87,N2
8926.984375,-24.0,24.0,55.0,33.47,72.87,N2
8927.984375,-24.0,24.0,55.0,33.47,72.88,N2
8928.984375,-24.0,24.0,55.0,33.43,72.9,N2
8929.984375,-24.0,24.0,55.0,33.47,72.92,N2
8930.984375,-24.0,24.0,55.0,33.45,72.93,N2
8931.984375,-24.0,24.0,55.0,33.45,72.95,N2
8932.984375,-24.0,24.0,55.0,33.45,72.95,N2
8933.984375,-24.0,24.0,55.0,33.43,72.95,N2
8934.984375,-24.0,24.0,55.0,33.45,72.95,N2
8935.984375,-24.0,24.0,55.0,33.47,72.95,N2
8936.984375,-24.0,24.0,55.0,33.45,72.95,N2
8937.984375,-24.0,24.0,55.0,33.49,72.95,N2
8938.984375,-24.0,24.0,55.0,33.47,72.97,N2
8939.984375,-24.0,24.0,55.0,33.47,72.97,N2
8940.984375,-24.0,24.0,55.0,33.47,72.97,N2
8941.984375,-24.0,24.0,55.0,33.47,72.97,N2
8942.984375,-24.0,24.0,55.0,33.47,72.97,N2
8943.984375,-24.0,24.0,55.0,33.49,72.97,N2
8944.984375,-24.0,25.0,55.0,33.47,72.95,N2
8945.984375,-24.0,24.0,55.0,33.47,72.95,N2
8946.984375,-24.0,24.0,55.0,33.45,72.95,N2
8947.984375,-24.0,24.0,55.0,33.47,72.93,N2
8948.984375,-24.0,24.0,55.0,33.47,72.92,N2
8949.984375,-24.0,24.0,55.0,33.47,72.92,N2
8950.984375,-24.0,24.0,55.0,33.5,72.92,N2
8951.984375,-24.0,24.0,55.0,33.47,72.9,N2
8952.984375,-24.0,24.0,55.0,33.47,72.88,N2
8953.984375,-24.0,24.0,55.0,33.49,72.87,N2
8954.984375,-24.0,24.0,55.0,33.47,72.85,N2
8955.984375,-24.0,24.0,55.0,33.49,72.82,N2
